Number,ID,OBJECTID,LINE_NO,GMT_DATE,GMT_TIME,LMT_DATE,LMT_TIME,ECEF_X,ECEF_Y,ECEF_Z,LATITUDE,LONGITUDE,HEIGHT,DOP,NAV,VALIDATED,SATS_USED,CH1_SATID,CH1_C_N,CH2_SATID,CH2_C_N,CH3_SATID,CH3_C_N,CH4_SATID,CH4_C_N,CH5_SATID,CH5_C_N,CH6_SATID,CH6_C_N,CH7_SATID,CH7_C_N,CH8_SATID,CH8_C_N,CH9_SATID,CH9_C_N,CH10_SATID,CH10_C_N,CH11_SATID,CH11_C_N,CH12_SATID,CH12_C_N,MAIN_VOL,BU_VOL,TEMP,CLK_OFFSET,REMARKS,Year,Month,Day,LandCover,Roads_Dist,Wetlands_D,Water_Dist,scale_Elev,scale_Slop,scale_RELa,PercentC,PercentN,PercentP,qtyC,qtyN,qtyP,CNratio,CPratio,NPratio,FID_Forest,OBJECTID_1,FORESTID,FORESTTYPE,STOCKING,SITECODE,SHAPE_Leng,SHAPE_Area,OBJECTID_2,SPCOMP,STRATUM,AGE_CODE,HGT_CODE,CDEN_CODE,RR_SUBTYPE,FORESTID_1,OID_,Device_ID,Altitude,Fix_Status,Temp__C_,Main__V_,Back__V_,...83,...84,...85,...86,itime,idate,datetime,EASTING,NORTHING
288,PPM009,638,639,2011-06-25T00:00:00Z,02:00:49,2011-06-24T00:00:00Z,22:30:49,2219000,-3354625,4933682,51.000135,-56.516367,164.6,2,3D,Yes,8,4,44,9,35,11,41,17,47,20,47,24,44,27,35,28,50,0,0,0,0,0,0,0,0,3.42,3.66,11,,0,2011,6,25,6,157.581,811.198,2730.52,0.437164233497,-0.608565127861,-0.00173851649241,49.576475703,3.03317781698,0.29007911084,-2.64266831638,-5.44213016591,-7.79253816042,19.3652436418,452.31424007,23.360563211,10885,1264181,1050265,1,ST,M,1728.17186587,84587.71575,465240,bFwS,bF13,1,1,3,1,1050265,,,,,,,,,,,,02:00:49,2011-06-25,2011-06-25T02:00:49Z,533936.151631052,5649951.21070651
294,PPM009,645,640,2011-06-25T00:00:00Z,04:00:24,2011-06-25T00:00:00Z,00:30:24,2218989,-3354612,4933691,51.000304,-56.516396,160.95,2,3D,Yes,9,2,47,4,47,10,41,12,44,13,38,17,44,20,44,23,47,25,44,0,0,0,0,0,0,3.44,3.66,9,,0,2011,6,25,10,157.581,811.198,2730.52,0.437164233497,-0.608565127861,-0.00173851649241,50.110604301,2.85167076934,0.256519411369,-3.50373872599,-6.36832903072,-8.78478809605,20.5495143998,516.739672451,24.8498255272,10885,1264181,1050265,1,ST,M,1728.17186587,84587.71575,465240,bFwS,bF13,1,1,3,1,1050265,,,,,,,,,,,,04:00:24,2011-06-25,2011-06-25T04:00:24Z,533933.993455872,5649969.99065852
296,PPM009,647,641,2011-06-25T00:00:00Z,06:00:14,2011-06-25T00:00:00Z,02:30:14,2218994,-3354586,4933708,51.000533,-56.516132,162.25,2,3D,Yes,7,2,47,4,41,10,44,12,38,13,44,23,35,25,44,0,0,0,0,0,0,0,0,0,0,3.44,3.66,7,,0,2011,6,25,10,222.853,852.25,2766.66,0.413158419415,-0.330929969838,0.0417527917915,50.110604301,2.85167076934,0.256519411369,-3.50373872599,-6.36832903072,-8.78478809605,20.5495143998,516.739672451,24.8498255272,10885,1264181,1050265,1,ST,M,1728.17186587,84587.71575,465240,bFwS,bF13,1,1,3,1,1050265,,,,,,,,,,,,06:00:14,2011-06-25,2011-06-25T06:00:14Z,533952.350835629,5649995.57768546
298,PPM009,649,642,2011-06-25T00:00:00Z,08:00:50,2011-06-25T00:00:00Z,04:30:50,2219083,-3354480,4933736,51.000966,-56.514241,159.28,2,3D,Yes,8,2,35,5,47,7,41,8,41,10,38,21,41,26,50,29,47,0,0,0,0,0,0,0,0,3.42,3.66,10,,0,2011,6,25,10,249.157,987.242,2676.56,0.401155512374,-0.198680015564,0.25345871879,49.6968795648,2.98322187881,0.283867835817,-2.57911785063,-5.39632421603,-7.75217136132,19.6971827097,463.056965154,23.4768375533,10885,1264181,1050265,1,ST,M,1728.17186587,84587.71575,465240,bFwS,bF13,1,1,3,1,1050265,,,,,,,,,,,,08:00:50,2011-06-25,2011-06-25T08:00:50Z,534084.721780031,5650044.60114011
299,PPM009,650,643,2011-06-25T00:00:00Z,10:00:36,2011-06-25T00:00:00Z,06:30:36,2219139,-3354414,4933744,51.001179,-56.513058,150.3,2.4,3D,Yes,6,5,35,8,32,15,50,21,44,26,50,27,44,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.66,14,,0,2011,6,25,6,352.362,1094.59,2683.51,0.365146791251,-0.136477008981,0.249975105392,49.7016459141,2.98650496816,0.283814351921,-2.56675656512,-5.38291977437,-7.74016007849,19.6754265645,463.227080002,23.5064678383,10885,1264181,1050265,1,ST,M,1728.17186587,84587.71575,465240,bFwS,bF13,1,1,3,1,1050265,,,,,,,,,,,,10:00:36,2011-06-25,2011-06-25T10:00:36Z,534167.573624617,5650068.83497687
295,PPM009,646,645,2011-06-25T00:00:00Z,14:00:54,2011-06-25T00:00:00Z,10:30:54,2219405,-3354327,4933687,51.000339,-56.509213,152.71,4.6,3D,Yes,5,9,35,14,41,22,50,25,35,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.64,27,,0,2011,6,25,8,249.157,1051.2,2411.81,0.377149698292,-0.126151874568,0.0954214385982,49.9810609862,2.83789045155,0.278344416383,-2.30279435438,-5.1787615087,-7.52466353732,20.8588836121,493.533234395,23.3908181031,9065,1250878,1045134,1,ST,M,1341.8053991,58749.54015,470850,bFbS,bF42,7,4,2,1,1045134,,,,,,,,,,,,14:00:54,2011-06-25,2011-06-25T14:00:54Z,534437.988708985,5649977.2135293
297,PPM009,648,646,2011-06-25T00:00:00Z,16:00:54,2011-06-25T00:00:00Z,12:30:54,2219596,-3354177,4933703,51.000567,-56.505765,152.75,2.6,3D,Yes,5,14,38,20,41,25,44,29,38,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.64,24,,0,2011,6,25,6,424.3,1181.86,2338.63,0.377149698292,0.347887843291,-0.082984144515,49.3807142214,3.19668182579,0.333697701702,-2.66894671276,-5.42302275219,-7.68029438667,18.592404064,392.793431711,21.4730489098,8027,1242825,1038781,1,ST,M,2527.76835301,104278.08175,473049,bF,bF52,7,5,2,1,1038781,,,,,,,,,,,,16:00:54,2011-06-25,2011-06-25T16:00:54Z,534679.759900324,5650004.1840844
289,PPM009,639,651,2011-06-26T00:00:00Z,02:00:42,2011-06-25T00:00:00Z,22:30:42,2220049,-3354238,4933496,50.997294,-56.500864,181.23,2,3D,Yes,8,4,44,9,35,11,44,17,47,20,47,24,44,27,38,28,47,0,0,0,0,0,0,0,0,3.44,3.68,11,,0,2011,6,26,6,324.862,704.724,1837.69,0.569196210949,0.0228020124437,-0.00173851649241,49.5819905526,3.04848876486,0.316560305184,-1.33428592688,-4.13644552093,-6.41063280176,19.4748027884,421.93193695,21.7352346412,12410,1272595,1046843,1,ST,M,1746.06770315,46834.9307,466106,bFbS,bF43,7,4,3,1,1046843,,,,,,,,,,,,02:00:42,2011-06-26,2011-06-26T02:00:42Z,535026.118378092,5649642.53390964
305,PPM009,656,654,2011-06-26T00:00:00Z,08:00:43,2011-06-26T00:00:00Z,04:30:43,2219031,-3354551,4933711,51.000611,-56.515417,159.06,4.4,3D,Yes,6,2,47,5,50,7,41,8,44,10,44,26,50,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.68,13,,0,2011,6,26,10,222.853,852.25,2766.66,0.413158419415,-0.330929969838,0.0417527917915,50.1288492972,2.83970845449,0.255440535949,-3.50266188245,-6.37139762743,-8.78761424291,20.6289304105,518.539819675,24.8446537382,10885,1264181,1050265,1,ST,M,1728.17186587,84587.71575,465240,bFwS,bF13,1,1,3,1,1050265,,,,,,,,,,,,08:00:43,2011-06-26,2011-06-26T08:00:43Z,534002.464140228,5650004.58104159
309,PPM009,660,655,2011-06-26T00:00:00Z,10:00:43,2011-06-26T00:00:00Z,06:30:43,2218864,-3354628,4933744,51.000993,-56.518007,167.14,2.6,3D,Yes,6,5,41,15,50,18,44,21,47,26,38,27,44,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,18,,0,2011,6,26,5,157.581,726.412,2619.12,0.413158419415,-0.67471646431,-0.211949264602,49.6497621065,3.07069013889,0.305190469436,-3.0466462571,-5.84454117115,-8.16485400863,19.3881121538,443.506423019,22.8918857193,7215,1237614,1040985,1,ST,M,1919.34092158,67769.5145,473366,bFbS,bF32,4,3,2,1,1040985,,,,,,,,,,,,10:00:43,2011-06-26,2011-06-26T10:00:43Z,533820.450878964,5650045.86922801
310,PPM009,661,656,2011-06-26T00:00:00Z,12:00:41,2011-06-26T00:00:00Z,08:30:41,2218852,-3354609,4933754,51.001206,-56.518,160.77,3.4,3D,Yes,6,9,50,14,41,15,44,18,44,22,50,27,47,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.66,23,,0,2011,6,26,5,236.371,779.986,2648.58,0.401155512374,-0.450653450472,-0.00173851649241,49.6497621065,3.07069013889,0.305190469436,-3.0466462571,-5.84454117115,-8.16485400863,19.3881121538,443.506423019,22.8918857193,7215,1237614,1040985,1,ST,M,1919.34092158,67769.5145,473366,bFbS,bF32,4,3,2,1,1040985,,,,,,,,,,,,12:00:41,2011-06-26,2011-06-26T12:00:41Z,533820.787191781,5650069.55867496
311,PPM009,662,657,2011-06-26T00:00:00Z,14:00:41,2011-06-26T00:00:00Z,10:30:41,2218834,-3354594,4933764,51.001419,-56.518096,154.42,2.6,3D,Yes,6,9,32,12,47,14,47,22,50,25,47,31,38,0,0,0,0,0,0,0,0,0,0,0,0,3.48,3.66,32,,0,2011,6,26,5,236.371,779.986,2648.58,0.401155512374,-0.450653450472,-0.00173851649241,49.6497621065,3.07069013889,0.305190469436,-3.0466462571,-5.84454117115,-8.16485400863,19.3881121538,443.506423019,22.8918857193,7215,1237614,1040985,1,ST,M,1919.34092158,67769.5145,473366,bFbS,bF32,4,3,2,1,1040985,,,,,,,,,,,,14:00:41,2011-06-26,2011-06-26T14:00:41Z,533813.896304338,5650093.20087565
306,PPM009,657,658,2011-06-26T00:00:00Z,16:00:54,2011-06-26T00:00:00Z,12:30:54,2218806,-3354689,4933723,51.000742,-56.519175,162.7,2.6,3D,Yes,4,12,32,14,38,25,44,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.66,25,,0,2011,6,26,5,157.581,668.56,2545.8,0.413158419415,-0.701080256587,-0.514866600926,49.8678140676,3.11373027416,0.333463753273,-1.20688072991,-3.98493999277,-6.21587304494,18.901593727,387.226204692,20.7140215852,12411,1272597,1046846,1,ST,M,1168.46054046,29226.5307,466588,bFbS,bF43,7,4,3,1,1046846,,,,,,,,,,,,16:00:54,2011-06-26,2011-06-26T16:00:54Z,533738.677178258,5650017.4221113
308,PPM009,659,659,2011-06-26T00:00:00Z,18:00:56,2011-06-26T00:00:00Z,14:30:56,2218818,-3354665,4933747,51.000971,-56.518844,172.92,3,3D,Yes,5,6,44,16,41,21,32,29,41,31,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.66,24,,0,2011,6,26,5,157.581,668.56,2545.8,0.413158419415,-0.701080256587,-0.514866600926,49.6497621065,3.07069013889,0.305190469436,-3.0466462571,-5.84454117115,-8.16485400863,19.3881121538,443.506423019,22.8918857193,7215,1237614,1040985,1,ST,M,1919.34092158,67769.5145,473366,bFbS,bF32,4,3,2,1,1040985,,,,,,,,,,,,18:00:56,2011-06-26,2011-06-26T18:00:56Z,533761.736574746,5650043.03912418
307,PPM009,658,660,2011-06-26T00:00:00Z,20:01:24,2011-06-26T00:00:00Z,16:31:24,2218816,-3354661,4933728,51.000895,-56.518836,155.36,2.6,3D,Yes,6,3,44,6,47,7,29,16,47,19,44,21,41,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,23,,0,2011,6,26,5,157.581,668.56,2545.8,0.413158419415,-0.701080256587,-0.514866600926,49.8348521361,2.8835209015,0.283936481641,-2.38782654269,-5.24728946894,-7.58829430766,20.556745752,483.702013498,23.2936059241,12411,1272597,1046846,1,ST,M,1168.46054046,29226.5307,466588,bFbS,bF43,7,4,3,1,1046846,,,,,,,,,,,,20:01:24,2011-06-26,2011-06-26T20:01:24Z,533762.353075067,5650034.59136102
303,PPM009,654,661,2011-06-26T00:00:00Z,22:00:21,2011-06-26T00:00:00Z,18:30:21,2218745,-3354756,4933717,51.000553,-56.520426,172.03,4.4,3D,Yes,6,3,44,6,50,7,35,11,41,16,44,19,41,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.66,19,,0,2011,6,26,5,157.581,615.373,2472.82,0.401155512374,-0.645241522226,-0.514866600926,49.8815843823,3.11029171665,0.332815339314,-1.19504783216,-3.97438251202,-6.2065238791,18.9244857359,388.382176047,20.7398933067,12411,1272597,1046846,1,ST,M,1168.46054046,29226.5307,466588,bFbS,bF43,7,4,3,1,1046846,,,,,,,,,,,,22:00:21,2011-06-26,2011-06-26T22:00:21Z,533651.033767104,5649995.8329888
304,PPM009,655,662,2011-06-27T00:00:00Z,00:00:44,2011-06-26T00:00:00Z,20:30:44,2218747,-3354744,4933712,51.000587,-56.520308,162.54,2,3D,Yes,6,8,41,11,50,17,38,19,47,20,44,24,50,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,15,,0,2011,6,27,5,157.581,615.373,2472.82,0.401155512374,-0.645241522226,-0.514866600926,49.8815843823,3.11029171665,0.332815339314,-1.19504783216,-3.97438251202,-6.2065238791,18.9244857359,388.382176047,20.7398933067,12411,1272597,1046846,1,ST,M,1168.46054046,29226.5307,466588,bFbS,bF43,7,4,3,1,1046846,,,,,,,,,,,,00:00:44,2011-06-27,2011-06-27T00:00:44Z,533659.289020365,5649999.66775751
302,PPM009,653,663,2011-06-27T00:00:00Z,02:00:21,2011-06-26T00:00:00Z,22:30:21,2218991,-3354632,4933672,51.000073,-56.516529,157.38,5.8,3D,Yes,4,11,44,17,47,20,47,24,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.68,17,,0,2011,6,27,6,111.427,743.308,2666.1,0.437164233497,-0.571284463082,-0.304655852817,49.576475703,3.03317781698,0.29007911084,-2.64266831638,-5.44213016591,-7.79253816042,19.3652436418,452.31424007,23.360563211,10885,1264181,1050265,1,ST,M,1728.17186587,84587.71575,465240,bFwS,bF13,1,1,3,1,1050265,,,,,,,,,,,,02:00:21,2011-06-27,2011-06-27T02:00:21Z,533924.829486451,5649944.24156502
312,PPM009,663,664,2011-06-27T00:00:00Z,04:00:48,2011-06-27T00:00:00Z,00:30:48,2219004,-3354625,4933676,51.000086,-56.51632,161.33,2.2,3D,Yes,10,2,47,4,47,10,41,12,47,13,44,17,44,20,41,23,47,25,47,31,38,0,0,0,0,3.44,3.68,15,,0,2011,6,27,6,157.581,811.198,2730.52,0.437164233497,-0.608565127861,-0.00173851649241,49.576475703,3.03317781698,0.29007911084,-2.64266831638,-5.44213016591,-7.79253816042,19.3652436418,452.31424007,23.360563211,10885,1264181,1050265,1,ST,M,1728.17186587,84587.71575,465240,bFwS,bF13,1,1,3,1,1050265,,,,,,,,,,,,04:00:48,2011-06-27,2011-06-27T04:00:48Z,533939.485317114,5649945.78339716
313,PPM009,664,665,2011-06-27T00:00:00Z,06:00:15,2011-06-27T00:00:00Z,02:30:15,2218990,-3354592,4933710,51.000524,-56.516227,165.57,2.2,3D,Yes,6,2,50,4,47,10,44,13,41,23,44,25,44,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.68,13,,0,2011,6,27,10,222.853,852.25,2766.66,0.413158419415,-0.330929969838,0.0417527917915,50.110604301,2.85167076934,0.256519411369,-3.50373872599,-6.36832903072,-8.78478809605,20.5495143998,516.739672451,24.8498255272,10885,1264181,1050265,1,ST,M,1728.17186587,84587.71575,465240,bFwS,bF13,1,1,3,1,1050265,,,,,,,,,,,,06:00:15,2011-06-27,2011-06-27T06:00:15Z,533945.691416717,5649994.53311235
314,PPM009,665,666,2011-06-27T00:00:00Z,08:00:44,2011-06-27T00:00:00Z,04:30:44,2219009,-3354536,4933733,51.000907,-56.515561,160.65,4.4,3D,Yes,5,5,47,7,47,21,29,26,44,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.66,16,,0,2011,6,27,10,222.853,852.25,2766.66,0.413158419415,-0.330929969838,0.0417527917915,50.110604301,2.85167076934,0.256519411369,-3.50373872599,-6.36832903072,-8.78478809605,20.5495143998,516.739672451,24.8498255272,10885,1264181,1050265,1,ST,M,1728.17186587,84587.71575,465240,bFwS,bF13,1,1,3,1,1050265,,,,,,,,,,,,08:00:44,2011-06-27,2011-06-27T08:00:44Z,533992.143632618,5650037.4307157
318,PPM009,669,668,2011-06-27T00:00:00Z,12:00:44,2011-06-27T00:00:00Z,08:30:44,2219192,-3353167,4934545,51.012771,-56.502624,136.89,5.2,3D,Yes,5,9,47,14,47,18,47,22,50,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,22,,0,2011,6,27,1,1744.1,891.413,1446.4,-0.0669578622269,0.811990721682,-0.0314152174531,49.9590817865,2.9231436875,0.283567487904,-3.47675813517,-6.32738778678,-8.67820724669,20.3975285454,485.307323778,23.610540718,7640,1240382,1038306,1,ST,G,1018.71434364,30664.2495,473852,bF,bF52,7,5,2,1,1038306,,,,,,,,,,,,12:00:44,2011-06-27,2011-06-27T12:00:44Z,534891.001589237,5651362.78817834
317,PPM009,668,669,2011-06-27T00:00:00Z,14:00:41,2011-06-27T00:00:00Z,10:30:41,2219190,-3353167,4934543,51.012767,-56.502648,134.64,2.2,3D,Yes,7,9,38,12,35,14,44,22,41,25,50,27,32,31,47,0,0,0,0,0,0,0,0,0,0,3.46,3.66,26,,0,2011,6,27,1,1744.1,891.413,1446.4,-0.0669578622269,0.811990721682,-0.0314152174531,49.9590817865,2.9231436875,0.283567487904,-3.47675813517,-6.32738778678,-8.67820724669,20.3975285454,485.307323778,23.610540718,7640,1240382,1038306,1,ST,G,1018.71434364,30664.2495,473852,bF,bF52,7,5,2,1,1038306,,,,,,,,,,,,14:00:41,2011-06-27,2011-06-27T14:00:41Z,534889.320995681,5651362.33200565
316,PPM009,667,670,2011-06-27T00:00:00Z,16:00:23,2011-06-27T00:00:00Z,12:30:23,2219196,-3353168,4934534,51.012687,-56.502584,130.26,2.2,3D,Yes,6,12,29,14,38,20,41,25,47,29,44,31,47,0,0,0,0,0,0,0,0,0,0,0,0,3.48,3.66,22,,0,2011,6,27,1,1744.1,891.413,1446.4,-0.0669578622269,0.811990721682,-0.0314152174531,49.9590817865,2.9231436875,0.283567487904,-3.47675813517,-6.32738778678,-8.67820724669,20.3975285454,485.307323778,23.610540718,1254,1199168,1029473,1,ST,G,6159.06909606,336549.38315,494572,bF,bF42,3,4,2,1,1029473,,,,,,,,,,,,16:00:23,2011-06-27,2011-06-27T16:00:23Z,534893.870616163,5651353.46604821
319,PPM009,670,671,2011-06-27T00:00:00Z,18:00:48,2011-06-27T00:00:00Z,14:30:48,2219183,-3352803,4934790,51.016312,-56.499868,133.25,2,3D,Yes,6,13,44,16,47,20,35,23,50,29,44,31,44,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.66,22,,0,2011,6,27,6,2167.81,775.996,1027.3,-0.186986932637,-0.30022307944,0.393884973062,49.2472427298,3.03698632182,0.309910395123,-2.8118292892,-5.61850197962,-7.9041991173,19.6711131616,431.776558345,22.2015937366,6343,1231725,1039888,1,ST,M,4447.42261817,136684.83155,480071,bF,bF53,7,5,3,1,1039888,,,,,,,,,,,,18:00:48,2011-06-27,2011-06-27T18:00:48Z,535081.662565569,5651757.8667907
321,PPM009,672,672,2011-06-27T00:00:00Z,20:00:24,2011-06-27T00:00:00Z,16:30:24,2219194,-3352749,4934790,51.016584,-56.499313,108.74,2.2,3D,Yes,7,3,47,6,47,7,38,13,44,16,47,21,41,23,38,0,0,0,0,0,0,0,0,0,0,3.46,3.66,21,,0,2011,6,27,6,2194.85,848.6,987.242,-0.234998560802,-0.233871665968,0.351336441089,49.2472427298,3.03698632182,0.309910395123,-2.8118292892,-5.61850197962,-7.9041991173,19.6711131616,431.776558345,22.2015937366,6343,1231725,1039888,1,ST,M,4447.42261817,136684.83155,480071,bF,bF53,7,5,3,1,1039888,,,,,,,,,,,,20:00:24,2011-06-27,2011-06-27T20:00:24Z,535120.387259792,5651788.37836776
322,PPM009,673,673,2011-06-27T00:00:00Z,22:00:21,2011-06-27T00:00:00Z,18:30:21,2219191,-3352752,4934810,51.016691,-56.499372,124.82,4.8,3D,Yes,5,3,47,6,41,7,44,16,38,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.66,20,,0,2011,6,27,6,2268.56,822.597,918.847,-0.234998560802,-0.233871665968,0.351336441089,49.2481520904,3.03668794738,0.309357083267,-2.80383069135,-5.61063133618,-7.8982319215,19.6735431094,432.757364456,22.24484295,6343,1231725,1039888,1,ST,M,4447.42261817,136684.83155,480071,bF,bF53,7,5,3,1,1039888,,,,,,,,,,,,22:00:21,2011-06-27,2011-06-27T22:00:21Z,535116.167944028,5651800.24900082
320,PPM009,671,674,2011-06-28T00:00:00Z,00:01:23,2011-06-27T00:00:00Z,20:31:23,2219356,-3352658,4934798,51.016535,-56.496672,123.47,3.8,3D,Yes,4,11,47,19,41,24,47,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,19,,0,2011,6,28,6,2256.22,880.905,922.219,-0.247001467843,-0.320520578839,0.127226908083,51.2061245975,3.14750022167,0.356813721646,-4.48156489426,-7.27563126891,-9.46218918675,19.1065442604,382.776092252,19.8999060942,15001,1288134,1053678,1,ST,G,576.907092907,19592.2066,492636,wBbF,hS31,3,3,1,1,1053678,,,,,,,,,,,,00:01:23,2011-06-28,2011-06-28T00:01:23Z,535305.674833766,5651784.19112831
325,PPM009,676,679,2011-06-28T00:00:00Z,10:00:42,2011-06-28T00:00:00Z,06:30:42,2219340,-3352682,4934792,51.016423,-56.497051,125.84,4.2,3D,Yes,5,15,47,18,29,21,47,26,38,27,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.68,15,,0,2011,6,28,6,2256.22,880.905,922.219,-0.222995653761,-0.330929969838,0.0417527917915,51.2061245975,3.14750022167,0.356813721646,-4.48156489426,-7.27563126891,-9.46218918675,19.1065442604,382.776092252,19.8999060942,15001,1288134,1053678,1,ST,G,576.907092907,19592.2066,492636,wBbF,hS31,3,3,1,1,1053678,,,,,,,,,,,,10:00:42,2011-06-28,2011-06-28T10:00:42Z,535279.175208877,5651771.55489707
324,PPM009,675,680,2011-06-28T00:00:00Z,12:00:41,2011-06-28T00:00:00Z,08:30:41,2219359,-3352673,4934782,51.016345,-56.496754,119.94,4.6,3D,Yes,5,9,41,15,35,18,47,22,41,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,16,,0,2011,6,28,6,2256.22,880.905,922.219,-0.222995653761,-0.330929969838,0.0417527917915,51.2061245975,3.14750022167,0.356813721646,-4.48156489426,-7.27563126891,-9.46218918675,19.1065442604,382.776092252,19.8999060942,15001,1288134,1053678,1,ST,G,576.907092907,19592.2066,492636,wBbF,hS31,3,3,1,1,1053678,,,,,,,,,,,,12:00:41,2011-06-28,2011-06-28T12:00:41Z,535300.067277186,5651763.0232451
330,PPM009,681,685,2011-06-28T00:00:00Z,22:01:13,2011-06-28T00:00:00Z,18:31:13,2219053,-3352428,4935100,51.020751,-56.498463,132.37,5.4,3D,Yes,5,3,35,7,41,11,44,19,47,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.66,18,,0,2011,6,28,6,2641.54,472.743,615.373,-0.319018910089,-0.589405610226,0.511389567941,49.165084514,3.00977138794,0.306224593186,-2.88768690676,-5.7028175533,-7.99165899515,19.8562427217,437.499750679,22.2991501006,6343,1231725,1039888,1,ST,M,4447.42261817,136684.83155,480071,bF,bF53,7,5,3,1,1039888,,,,,,,,,,,,22:01:13,2011-06-28,2011-06-28T22:01:13Z,535176.856494814,5652252.16767047
344,PPM009,695,691,2011-06-29T00:00:00Z,10:01:12,2011-06-29T00:00:00Z,06:31:12,2219292,-3352130,4935174,51.021984,-56.493279,116.58,3.4,3D,Yes,6,9,47,15,50,18,38,21,44,26,29,27,38,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.66,16,,0,2011,6,29,6,2928,236.371,249.157,-0.343024724171,-0.30022307944,-0.632371108808,49.4452729629,2.8948196986,0.288843254429,-2.03761005416,-4.89108253375,-7.21291231383,20.5421496745,472.436081392,22.9369080161,3752,1216212,1034108,1,ST,G,629.886048911,24452.5216,475245,bF,bF43,5,4,3,1,1034108,,,,,,,,,,,,10:01:12,2011-06-29,2011-06-29T10:01:12Z,535539.507794415,5652391.76832574
336,PPM009,687,692,2011-06-29T00:00:00Z,12:00:31,2011-06-29T00:00:00Z,08:30:31,2219240,-3352460,4934986,51.019199,-56.496493,125.47,5.2,3D,Yes,5,9,44,15,44,18,47,21,29,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.66,23,,0,2011,6,29,6,2545.8,573.603,635.229,-0.295013096007,-0.571284463082,0.301178689337,49.1306979815,3.07298125304,0.311886543464,-2.84460340305,-5.63834319672,-7.92898990017,19.4349437758,428.335824104,22.3257804649,7646,1240420,1038313,1,ST,G,2589.82688833,126885.2354,473859,bF,bF52,7,5,2,1,1038313,,,,,,,,,,,,12:00:31,2011-06-29,2011-06-29T12:00:31Z,535316.206871487,5652080.52228553
337,PPM009,688,694,2011-06-29T00:00:00Z,16:00:42,2011-06-29T00:00:00Z,12:30:42,2219229,-3352452,4934991,51.019316,-56.496561,121.34,2.8,3D,Yes,5,14,29,16,29,25,38,29,38,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.66,24,,0,2011,6,29,6,2545.8,573.603,635.229,-0.295013096007,-0.571284463082,0.301178689337,49.1306979815,3.07298125304,0.311886543464,-2.84460340305,-5.63834319672,-7.92898990017,19.4349437758,428.335824104,22.3257804649,7646,1240420,1038313,1,ST,G,2589.82688833,126885.2354,473859,bF,bF52,7,5,2,1,1038313,,,,,,,,,,,,16:00:42,2011-06-29,2011-06-29T16:00:42Z,535311.34847556,5652093.50048571
340,PPM009,691,697,2011-06-29T00:00:00Z,22:00:24,2011-06-29T00:00:00Z,18:30:24,2219168,-3352399,4935058,51.020239,-56.496868,124.44,3,3D,Yes,6,3,44,6,38,8,47,11,50,19,50,24,41,0,0,0,0,0,0,0,0,0,0,0,0,3.48,3.68,23,,0,2011,6,29,6,2692.75,424.3,504.505,-0.33102181713,-0.549864388394,0.208472362112,49.1624823427,3.01737166731,0.306567567919,-2.87642626612,-5.68901091288,-7.97930247752,19.8058405714,437.004081481,22.3301113475,7646,1240420,1038313,1,ST,G,2589.82688833,126885.2354,473859,bF,bF52,7,5,2,1,1038313,,,,,,,,,,,,22:00:24,2011-06-29,2011-06-29T22:00:24Z,535289.114856631,5652195.99406313
